min_long,min_lat,max_long,max_lat,commercial,education,entertainment,financial,food,government,health,hotel,office,scenic,sports,transport,label,checkins
121.40385405179752,31.30891834020239,121.41438009125517,31.317911556261578,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,Shanghai,0.0
121.41438009125517,31.30891834020239,121.42490613071281,31.317911556261578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,0.0
121.42490613071281,31.30891834020239,121.43543217017046,31.317911556261578,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Shanghai,1.0
121.43543217017046,31.30891834020239,121.4459582096281,31.317911556261578,5.0,3.0,0.0,0.0,16.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,Shanghai,15.0
121.4459582096281,31.30891834020239,121.45648424908575,31.317911556261578,4.0,2.0,0.0,2.0,8.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,Shanghai,1.0
121.45648424908575,31.30891834020239,121.46701028854339,31.317911556261578,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,Shanghai,1.0
121.46701028854339,31.30891834020239,121.47753632800104,31.317911556261578,2.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.47753632800104,31.30891834020239,121.48806236745868,31.317911556261578,5.0,3.0,0.0,0.0,7.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,Shanghai,6.0
121.48806236745868,31.30891834020239,121.49858840691633,31.317911556261578,4.0,2.0,0.0,0.0,8.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,Shanghai,9.0
121.49858840691633,31.30891834020239,121.50911444637397,31.317911556261578,6.0,3.0,1.0,0.0,28.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,Shanghai,13.0
121.50911444637397,31.30891834020239,121.51964048583162,31.317911556261578,10.0,2.0,3.0,0.0,25.0,1.0,2.0,1.0,5.0,1.0,4.0,0.0,Shanghai,5.0
121.51964048583162,31.30891834020239,121.53016652528926,31.317911556261578,9.0,3.0,2.0,1.0,8.0,1.0,4.0,4.0,0.0,1.0,2.0,0.0,Shanghai,39.0
121.53016652528926,31.30891834020239,121.5406925647469,31.317911556261578,4.0,3.0,1.0,0.0,10.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,Shanghai,19.0
121.5406925647469,31.30891834020239,121.55121860420455,31.317911556261578,4.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Shanghai,8.0
121.58279672257748,31.30891834020239,121.59332276203513,31.317911556261578,8.0,3.0,2.0,2.0,30.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Shanghai,21.0
121.59332276203513,31.30891834020239,121.60384880149277,31.317911556261578,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Shanghai,1.0
121.60384880149277,31.30891834020239,121.61437484095042,31.317911556261578,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Shanghai,6.0
121.61437484095042,31.30891834020239,121.62490088040806,31.317911556261578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,18.0
121.62490088040806,31.30891834020239,121.63542691986571,31.317911556261578,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.63542691986571,31.30891834020239,121.64595295932335,31.317911556261578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.18283838188049,31.317911556261578,121.19336542645728,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.19336542645728,31.317911556261578,121.20389247103407,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,0.0
121.20389247103407,31.317911556261578,121.21441951561086,31.326904772320766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Shanghai,2.0
121.21441951561086,31.317911556261578,121.22494656018765,31.326904772320766,1.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,Shanghai,6.0
121.22494656018765,31.317911556261578,121.23547360476444,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.24600064934123,31.317911556261578,121.25652769391802,31.326904772320766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.25652769391802,31.317911556261578,121.2670547384948,31.326904772320766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.2670547384948,31.317911556261578,121.2775817830716,31.326904772320766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Shanghai,7.0
121.2775817830716,31.317911556261578,121.28810882764839,31.326904772320766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,Shanghai,1.0
121.31968996137876,31.317911556261578,121.33021700595555,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.33021700595555,31.317911556261578,121.34074405053234,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.35127109510913,31.317911556261578,121.36179813968592,31.326904772320766,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.36179813968592,31.317911556261578,121.3723251842627,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Shanghai,0.0
121.3723251842627,31.317911556261578,121.3828522288395,31.326904772320766,1.0,3.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,Shanghai,1.0
121.3828522288395,31.317911556261578,121.39337927341629,31.326904772320766,3.0,20.0,0.0,1.0,5.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,Shanghai,19.0
121.39337927341629,31.317911556261578,121.40390631799308,31.326904772320766,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.40390631799308,31.317911556261578,121.41443336256987,31.326904772320766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.41443336256987,31.317911556261578,121.42496040714666,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,1.0
121.42496040714666,31.317911556261578,121.43548745172345,31.326904772320766,2.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,Shanghai,1.0
121.43548745172345,31.317911556261578,121.44601449630024,31.326904772320766,7.0,4.0,1.0,2.0,49.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,Shanghai,24.0
121.44601449630024,31.317911556261578,121.45654154087703,31.326904772320766,7.0,0.0,0.0,1.0,17.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,Shanghai,3.0
121.45654154087703,31.317911556261578,121.46706858545382,31.326904772320766,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Shanghai,0.0
121.46706858545382,31.317911556261578,121.4775956300306,31.326904772320766,5.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,Shanghai,0.0
121.4775956300306,31.317911556261578,121.4881226746074,31.326904772320766,1.0,3.0,4.0,2.0,7.0,3.0,0.0,2.0,0.0,2.0,3.0,0.0,Shanghai,3.0
121.4881226746074,31.317911556261578,121.49864971918419,31.326904772320766,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,Shanghai,0.0
121.49864971918419,31.317911556261578,121.50917676376098,31.326904772320766,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,Shanghai,2.0
121.50917676376098,31.317911556261578,121.51970380833777,31.326904772320766,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Shanghai,1.0
121.51970380833777,31.317911556261578,121.53023085291456,31.326904772320766,4.0,0.0,2.0,0.0,8.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,Shanghai,9.0
121.53023085291456,31.317911556261578,121.54075789749135,31.326904772320766,1.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,Shanghai,2.0
121.55128494206814,31.317911556261578,121.56181198664493,31.326904772320766,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.57233903122172,31.317911556261578,121.5828660757985,31.326904772320766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.5828660757985,31.317911556261578,121.5933931203753,31.326904772320766,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Shanghai,8.0
121.5933931203753,31.317911556261578,121.60392016495209,31.326904772320766,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,6.0
121.60392016495209,31.317911556261578,121.61444720952888,31.326904772320766,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Shanghai,39.0
121.61444720952888,31.317911556261578,121.62497425410567,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,1.0
121.62497425410567,31.317911556261578,121.63550129868246,31.326904772320766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.17234150441944,31.326904772320766,121.18286955456675,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Shanghai,0.0
121.18286955456675,31.326904772320766,121.19339760471406,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,0.0
121.19339760471406,31.326904772320766,121.20392565486138,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.20392565486138,31.326904772320766,121.2144537050087,31.335897988379955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,2.0
121.2144537050087,31.326904772320766,121.22498175515601,31.335897988379955,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Shanghai,2.0
121.22498175515601,31.326904772320766,121.23550980530332,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Shanghai,0.0
121.23550980530332,31.326904772320766,121.24603785545064,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shanghai,0.0
121.24603785545064,31.326904772320766,121.25656590559795,31.335897988379955,3.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Shanghai,3.0
121.25656590559795,31.326904772320766,121.26709395574527,31.335897988379955,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,2.0
121.26709395574527,31.326904772320766,121.27762200589258,31.335897988379955,5.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,1.0
121.27762200589258,31.326904772320766,121.2881500560399,31.335897988379955,0.0,2.0,1.0,3.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,Shanghai,2.0
121.2881500560399,31.326904772320766,121.29867810618721,31.335897988379955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.30920615633453,31.326904772320766,121.31973420648184,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.31973420648184,31.326904772320766,121.33026225662915,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.37237445721841,31.326904772320766,121.38290250736573,31.335897988379955,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.38290250736573,31.326904772320766,121.39343055751304,31.335897988379955,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.39343055751304,31.326904772320766,121.40395860766036,31.335897988379955,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Shanghai,1.0
121.40395860766036,31.326904772320766,121.41448665780767,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.41448665780767,31.326904772320766,121.42501470795499,31.335897988379955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.42501470795499,31.326904772320766,121.4355427581023,31.335897988379955,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,1.0
121.4355427581023,31.326904772320766,121.44607080824962,31.335897988379955,9.0,1.0,2.0,1.0,15.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,Shanghai,11.0
121.44607080824962,31.326904772320766,121.45659885839693,31.335897988379955,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Shanghai,0.0
121.45659885839693,31.326904772320766,121.46712690854424,31.335897988379955,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Shanghai,0.0
121.46712690854424,31.326904772320766,121.47765495869156,31.335897988379955,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.47765495869156,31.326904772320766,121.48818300883887,31.335897988379955,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,Shanghai,6.0
121.48818300883887,31.326904772320766,121.49871105898619,31.335897988379955,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,2.0
121.49871105898619,31.326904772320766,121.5092391091335,31.335897988379955,4.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.5092391091335,31.326904772320766,121.51976715928082,31.335897988379955,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,Shanghai,1.0
121.51976715928082,31.326904772320766,121.53029520942813,31.335897988379955,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,Shanghai,4.0
121.53029520942813,31.326904772320766,121.54082325957545,31.335897988379955,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,Shanghai,9.0
121.54082325957545,31.326904772320766,121.55135130972276,31.335897988379955,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,0.0
121.5829354601647,31.326904772320766,121.59346351031202,31.335897988379955,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Shanghai,21.0
121.59346351031202,31.326904772320766,121.60399156045933,31.335897988379955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,1.0
121.61451961060665,31.326904772320766,121.62504766075396,31.335897988379955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.1934297974209,31.335897988379955,121.20395885359031,31.344891204439143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Shanghai,0.0
121.20395885359031,31.335897988379955,121.21448790975971,31.344891204439143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Shanghai,0.0
121.21448790975971,31.335897988379955,121.22501696592911,31.344891204439143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Shanghai,79.0
121.24607507826792,31.335897988379955,121.25660413443732,31.344891204439143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Shanghai,1.0
121.25660413443732,31.335897988379955,121.26713319060673,31.344891204439143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,Shanghai,0.0
121.26713319060673,31.335897988379955,121.27766224677613,31.344891204439143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Shanghai,0.0
121.27766224677613,31.335897988379955,121.28819130294553,31.344891204439143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,Shanghai,1.0
121.29872035911494,31.335897988379955,121.30924941528434,31.344891204439143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.30924941528434,31.335897988379955,121.31977847145374,31.344891204439143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.36189469613136,31.335897988379955,121.37242375230076,31.344891204439143,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shanghai,15.0
121.37242375230076,31.335897988379955,121.38295280847016,31.344891204439143,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Shanghai,0.0
121.38295280847016,31.335897988379955,121.39348186463957,31.344891204439143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.39348186463957,31.335897988379955,121.40401092080897,31.344891204439143,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,1.0
121.40401092080897,31.335897988379955,121.41453997697838,31.344891204439143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.42506903314778,31.335897988379955,121.43559808931718,31.344891204439143,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,Shanghai,7.0
121.43559808931718,31.335897988379955,121.44612714548659,31.344891204439143,1.0,2.0,0.0,0.0,7.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,Shanghai,2.0
121.44612714548659,31.335897988379955,121.45665620165599,31.344891204439143,2.0,2.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Shanghai,1.0
121.45665620165599,31.335897988379955,121.46718525782539,31.344891204439143,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Shanghai,2.0
121.46718525782539,31.335897988379955,121.4777143139948,31.344891204439143,6.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,Shanghai,0.0
121.4777143139948,31.335897988379955,121.4882433701642,31.344891204439143,3.0,1.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Shanghai,19.0
121.4882433701642,31.335897988379955,121.4987724263336,31.344891204439143,3.0,1.0,4.0,0.0,6.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,Shanghai,1.0
121.4987724263336,31.335897988379955,121.509301482503,31.344891204439143,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,Shanghai,13.0
121.509301482503,31.335897988379955,121.51983053867241,31.344891204439143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Shanghai,4.0
121.51983053867241,31.335897988379955,121.53035959484181,31.344891204439143,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,1.0
121.53035959484181,31.335897988379955,121.54088865101122,31.344891204439143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,7.0
121.56194676335002,31.335897988379955,121.57247581951943,31.344891204439143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.57247581951943,31.335897988379955,121.58300487568883,31.344891204439143,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,1.0
121.58300487568883,31.335897988379955,121.59353393185823,31.344891204439143,2.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,Shanghai,32.0
121.59353393185823,31.335897988379955,121.60406298802764,31.344891204439143,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,Shanghai,0.0
121.62512110036644,31.335897988379955,121.63565015653585,31.344891204439143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,2.0
121.77252788673809,31.335897988379955,121.78305694290749,31.344891204439143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.83570222375451,31.335897988379955,121.84623127992391,31.344891204439143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.87781844843212,31.335897988379955,121.88834750460153,31.344891204439143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.14081169136674,31.344891204439143,121.15134175400995,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.17240187929637,31.344891204439143,121.18293194193959,31.353884420498332,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.1934620045828,31.344891204439143,121.20399206722601,31.353884420498332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.21452212986922,31.344891204439143,121.22505219251244,31.353884420498332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.22505219251244,31.344891204439143,121.23558225515565,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.23558225515565,31.344891204439143,121.24611231779886,31.353884420498332,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.24611231779886,31.344891204439143,121.25664238044207,31.353884420498332,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,Shanghai,0.0
121.25664238044207,31.344891204439143,121.26717244308529,31.353884420498332,2.0,1.0,1.0,1.0,8.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,Shanghai,0.0
121.26717244308529,31.344891204439143,121.2777025057285,31.353884420498332,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,0.0
121.2777025057285,31.344891204439143,121.28823256837171,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.28823256837171,31.344891204439143,121.29876263101492,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.29876263101492,31.344891204439143,121.30929269365814,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.30929269365814,31.344891204439143,121.31982275630135,31.353884420498332,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.31982275630135,31.344891204439143,121.33035281894456,31.353884420498332,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.34088288158777,31.344891204439143,121.35141294423099,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Shanghai,0.0
121.35141294423099,31.344891204439143,121.3619430068742,31.353884420498332,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,Shanghai,6.0
121.3619430068742,31.344891204439143,121.37247306951741,31.353884420498332,2.0,1.0,0.0,0.0,13.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,Shanghai,1.0
121.37247306951741,31.344891204439143,121.38300313216062,31.353884420498332,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,Shanghai,3.0
121.38300313216062,31.344891204439143,121.39353319480384,31.353884420498332,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Shanghai,0.0
121.39353319480384,31.344891204439143,121.40406325744705,31.353884420498332,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Shanghai,2.0
121.42512338273347,31.344891204439143,121.43565344537669,31.353884420498332,2.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Shanghai,0.0
121.43565344537669,31.344891204439143,121.4461835080199,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,Shanghai,0.0
121.46724363330632,31.344891204439143,121.47777369594954,31.353884420498332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,Shanghai,4.0
121.47777369594954,31.344891204439143,121.48830375859275,31.353884420498332,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.48830375859275,31.344891204439143,121.49883382123596,31.353884420498332,5.0,1.0,4.0,0.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,Shanghai,4.0
121.49883382123596,31.344891204439143,121.50936388387917,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Shanghai,0.0
121.55148413445202,31.344891204439143,121.56201419709524,31.353884420498332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai,0.0
121.56201419709524,31.344891204439143,121.57254425973845,31.353884420498332,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,5.0
121.57254425973845,31.344891204439143,121.58307432238166,31.353884420498332,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,Shanghai,13.0
121.58307432238166,31.344891204439143,121.59360438502488,31.353884420498332,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,Shanghai,12.0
121.75155532467306,31.344891204439143,121.76208538731628,31.353884420498332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Shanghai,0.0
